"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,2.737,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,20.992,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,9.219,"B","Break"
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,25.964,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,17.935,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,18.906,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,19.633,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,14.431,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,224.267,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,228.06,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,184.903,"B","Break"
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,198.145,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,190.047,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,200.184,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,190.005,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,166.003,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2799.856,"E","Estimated value"
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,3315.258,"E","Estimated value"
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,1593.48,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1287.286,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1269.192,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1379.151,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1427.38,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,1549.812,"E; B","Estimated value; Break"
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,121.448,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,103.266,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,113.791,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,165.614,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,135.977,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,9.449,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,12.685,"B","Break"
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,4.672,"B","Break"
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,4.457,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,3.996,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,4.369,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,6.072,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,4.178,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,105.495,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,122.908,"B","Break"
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,57.808,"B","Break"
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,47.241,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,49.109,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,52.947,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,52.335,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,53.758,"E; B","Estimated value; Break"
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,1975.997,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2685.96,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2124.84,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1736.512,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1555.934,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1632.488,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1949.094,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2274.321,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,329.291,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,148.6,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,255.255,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,177.64,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,99.178,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,14.043,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,7.916,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,9.609,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,13.222,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,5.72,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,9.447,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,6.134,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,3.051,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,106.708,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,125.285,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,84.684,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,69.728,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,59.895,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,60.417,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,67.306,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,73.349,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,3709.894,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,3598.261,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,3239.797,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2930.236,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2519.213,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2362.617,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,2765.332,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2951.682,,
"ESP","Spain","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,808.472,,
"ESP","Spain","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,555.186,,
"ESP","Spain","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,436.395,,
"ESP","Spain","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,768.211,,
"ESP","Spain","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,815.427,,
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,34.062,,
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,32.207,,
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,29.14,"B","Break"
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,25.518,"B","Break"
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,18.285,"B","Break"
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,14.336,"B","Break"
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,23.528,,
"ESP","Spain","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,21.607,,
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,118.152,,
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,109.536,,
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,96.807,"B","Break"
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,92.488,"B","Break"
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,82.972,"B","Break"
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,77.614,"B","Break"
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,84.693,,
"ESP","Spain","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,85.723,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,10205.702,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,10440.996,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,9329.644,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,12528.775,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,16379.178,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,17233.481,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,14398.709,,
"SWE","Sweden","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,13905.696,,
"SWE","Sweden","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,999.066,,
"SWE","Sweden","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,802.257,,
"SWE","Sweden","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,914.849,,
"SWE","Sweden","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,997.457,,
"SWE","Sweden","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1241.801,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,29.262,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,23.669,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,8.52,"B","Break"
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,24.028,"B","Break"
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,19.154,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,21.356,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,22.031,,
"SWE","Sweden","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,24.106,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,261.419,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,251.345,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,221.768,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,301.317,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,391.059,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,402.301,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,318.03,,
"SWE","Sweden","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,297.694,,
"CHE","Switzerland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,1523.883,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,877.771,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,670.355,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,919.702,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,878.519,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,902.651,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,946.213,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,946.217,,
"TUR","Turkey","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,1181.614,,
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,59.669,"I","Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,40.045,"B; I","Break; Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,53.124,"B; I","Break; Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,50.415,"B; I","Break; Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,45.917,"I","Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,43.643,"I","Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,41.212,"I","Incomplete data"
"TUR","Turkey","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,47.864,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,4990.543,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,4786.955,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,4541.348,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,3810.589,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,3745.686,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,4024.877,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,4181.951,,
"GBR","United Kingdom","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,4203.178,,
"GBR","United Kingdom","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,1871.585,,
"GBR","United Kingdom","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,1768.149,,
"GBR","United Kingdom","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,1990.525,,
"GBR","United Kingdom","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,2053.303,,
"GBR","United Kingdom","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,2051.457,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,46.217,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,48.234,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,43.517,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,52.545,"B","Break"
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,49.351,"B","Break"
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,53.57,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,53.364,,
"GBR","United Kingdom","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,47.408,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,139.163,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,128.193,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,121.599,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,109.524,"B","Break"
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,106.661,"B","Break"
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,110.945,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,108.696,,
"GBR","United Kingdom","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,107.259,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2000","2000",,,"0","Units",,,167.231,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2001","2001",,,"0","Units",,,169.355,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2002","2002",,,"0","Units",,,145.01,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2003","2003",,,"0","Units",,,167.152,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2004","2004",,,"0","Units",,,183.129,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2005","2005",,,"0","Units",,,182.01,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2006","2006",,,"0","Units",,,207.243,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2007","2007",,,"0","Units",,,212.552,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,206.117,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2009","2009",,,"0","Units",,,181.357,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,149.919,,
"CHL","Chile","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,62.1,,
"COL","Colombia","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,0.024,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,15293.754,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,14034.766,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,14614.821,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,14264.414,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,16623.084,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,16568.419,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,18434.229,,
"EST","Estonia","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,17525.004,,
"EST","Estonia","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,327.481,,
"EST","Estonia","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,494.013,,
"EST","Estonia","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,510.035,,
"EST","Estonia","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,883.236,,
"EST","Estonia","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1657.427,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,18.222,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,22.177,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,33.354,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,15.18,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,20.266,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,19.844,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,32.611,,
"EST","Estonia","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,49.915,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,778.083,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,585.514,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,594.301,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,661.21,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,681.926,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,644.623,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,680.627,,
"EST","Estonia","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,600.462,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2005","2005",,,"0","Units",,,505.437,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2006","2006",,,"0","Units",,,478.97,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2007","2007",,,"0","Units",,,481.963,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,470.019,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2009","2009",,,"0","Units",,,486.787,,
"ISR","Israel","CONS_CAP","Waste from construction sector per capita","2011","2011",,,"0","Units",,,525.177,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,551.656,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,835.304,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,688.661,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,707.032,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1116.279,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1297.128,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,967.392,,
"LVA","Latvia","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,919.982,,
"LVA","Latvia","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,10.17,,
"LVA","Latvia","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,3.629,,
"LVA","Latvia","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,224.78,,
"LVA","Latvia","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,56.291,,
"LVA","Latvia","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,161.184,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,0.242,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,0.458,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,0.269,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,0.585,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,0.184,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,10.682,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,2.486,,
"LVA","Latvia","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,5.724,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,36.878,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,44.015,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,33.379,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,40.679,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,56.662,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,61.643,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,56.666,,
"LVA","Latvia","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,36.265,,
"LTU","Lithuania","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2073.404,,
